Prediction,Correct
0.0,0
1.0,0
0.5368298368298369,1
0.7380952380952381,0
0.4558892173642446,1
0.457002457002457,0
0.4530617574095835,1
1.0,1
0.4018976618095561,1
1.0,1
0.0,0
0.49945414847161573,0
0.5,0
0.82,1
0.5249516441005803,0
0.7630979498861048,1
0.0,0
0.4530617574095835,0
0.4530617574095835,1
0.9666666666666667,1
0.9166666666666666,1
0.4888888888888889,0
0.45,1
0.0,1
0.5594031531531531,0
0.5714285714285714,1
0.3742058449809403,1
0.5263157894736842,0
0.9256756756756757,1
1.0,1
1.0,0
0.5060422960725075,1
0.0,1
1.0,1
1.0,0
0.8793103448275862,0
0.625,0
0.6153846153846154,1
0.44193857965451055,0
0.40543161978661496,1
0.0,1
0.46831530139103555,0
0.46466165413533833,0
1.0,1
0.0,1
0.975609756097561,1
1.0,1
0.3318925014095095,0
0.6032482598607889,1
0.47796610169491527,1
0.3318925014095095,0
0.9310344827586207,1
0.3333333333333333,1
1.0,1
0.5,0
0.3125,1
0.5,1
0.5384615384615384,0
0.4018976618095561,1
0.3742058449809403,1
1.0,1
0.7857142857142857,1
0.0,1
0.6107178968655207,1
0.5633802816901409,1
0.8977272727272727,1
0.0,1
0.1349206349206349,0
0.875,1
0.45981308411214955,0
0.0,0
0.0,0
0.535377358490566,0
0.5147794452023647,1
0.5,0
1.0,1
1.0,0
0.40064446831364126,0
0.5,1
0.8571428571428571,1
1.0,0
0.5594031531531531,0
0.3220338983050847,0
1.0,1
0.4530617574095835,0
0.4337059742757543,1
0.444,1
0.3888888888888889,1
0.9107142857142857,1
0.5633802816901409,0
0.9807692307692307,1
0.0,1
0.5,0
1.0,0
0.7094017094017094,1
1.0,1
0.4155844155844156,1
0.8266666666666667,1
0.4530617574095835,1
0.3742058449809403,0
0.7142857142857143,1
0.4558892173642446,0
0.35714285714285715,1
0.4,1
0.4671248142644874,0
0.5994500458295142,1
0.4558892173642446,0
0.3333333333333333,1
0.0,1
0.2857142857142857,1
0.3877551020408163,0
0.3742058449809403,1
1.0,0
1.0,0
0.5964467005076142,1
0.5368298368298369,1
0.516100957354221,1
0.41847826086956524,0
0.8085106382978723,1
0.88,1
0.4018976618095561,1
0.8095238095238095,1
0.46331304069208584,0
0.0,1
0.0,1
0.0,0
1.0,1
1.0,0
0.47107438016528924,1
0.47058823529411764,1
0.6,1
0.5060422960725075,0
0.3153153153153153,1
0.0,0
0.0,1
0.21428571428571427,0
0.4558892173642446,1
0.6,1
1.0,1
0.6032482598607889,1
0.5344827586206896,1
0.9936708860759493,1
0.3742058449809403,0
0.0,1
0.6666666666666666,1
0.5,0
0.16666666666666666,0
0.3742058449809403,1
0.7094017094017094,1
0.0,0
0.0,0
0.42166855417138543,1
0.503800217155266,0
0.6363636363636364,1
0.0,1
0.5555555555555556,1
0.7954545454545454,1
0.5476190476190477,0
0.5,1
0.4058759521218716,1
1.0,1
0.0,1
0.0,1
0.5660377358490566,1
1.0,1
0.0,1
0.0,0
0.4146341463414634,1
0.0,0
0.8876404494382022,1
1.0,1
0.3318925014095095,1
0.5,1
0.7692307692307693,1
0.5806451612903226,0
0.3742058449809403,0
1.0,1
0.0,1
0.6083333333333333,1
0.3742058449809403,0
0.9174311926605505,1
0.4558892173642446,0
0.6956521739130435,1
0.7627118644067796,1
0.3742058449809403,1
0.4605087014725569,1
0.5254237288135594,1
0.0,1
0.5258358662613982,0
0.3742058449809403,0
1.0,1
0.16666666666666666,0
1.0,1
0.3787878787878788,0
0.5060422960725075,0
0.5,0
0.16129032258064516,0
1.0,0
0.8076923076923077,1
0.5714285714285714,0
0.3742058449809403,1
1.0,1
0.6164383561643836,1
0.5714285714285714,0
1.0,1
0.0,1
0.44408427876823336,1
0.0,0
0.85,1
0.36885245901639346,0
0.7419354838709677,0
0.16666666666666666,0
0.46331304069208584,0
0.5454545454545454,0
1.0,1
0.9532710280373832,1
1.0,0
0.6666666666666666,1
0.0,0
1.0,0
0.516100957354221,1
0.0,0
1.0,0
0.0,0
0.8461538461538461,1
0.46153846153846156,0
0.0,0
0.4189189189189189,0
0.5647058823529412,0
1.0,1
1.0,1
0.3624401913875598,0
1.0,0
0.7764705882352941,1
1.0,0
0.5,0
0.35678391959798994,0
1.0,1
0.0,0
0.8181818181818182,1
0.3742058449809403,1
0.837037037037037,1
0.5368298368298369,1
0.5594031531531531,0
0.0,0
0.0,0
0.25,0
0.3318925014095095,1
1.0,1
1.0,1
0.3318925014095095,0
0.3742058449809403,0
0.3742058449809403,0
0.0,0
0.7272727272727273,0
0.4671248142644874,1
0.9090909090909091,1
0.3841059602649007,0
0.39695162359178265,1
0.8615384615384616,1
0.6,1
0.9451219512195121,1
1.0,1
1.0,1
0.5,1
0.6666666666666666,0
1.0,1
1.0,1
1.0,1
0.6470588235294118,1
0.0,1
0.0,0
0.35714285714285715,0
1.0,1
0.0,0
0.9682539682539683,1
1.0,1
1.0,0
0.9263157894736842,1
1.0,1
0.3157894736842105,0
0.25,1
0.5368298368298369,1
0.45235531628532977,0
1.0,1
0.42857142857142855,1
0.46017699115044247,0
0.5060422960725075,0
0.2,0
0.5862068965517241,1
1.0,1
0.7158469945355191,1
0.12568306010928962,0
0.9097222222222222,0
0.44761904761904764,1
0.5780346820809249,0
0.36363636363636365,0
0.59375,1
0.5352112676056338,0
0.8415841584158416,1
0.3939393939393939,1
0.3742058449809403,0
0.625,1
0.5384615384615384,1
0.5368298368298369,1
0.5714285714285714,1
0.4688044614848379,0
0.0,0
0.4,0
0.4603174603174603,0
0.8620689655172413,1
0.556687898089172,1
0.4,0
0.3333333333333333,0
0.3742058449809403,0
1.0,0
1.0,1
0.4552238805970149,1
0.44408427876823336,1
0.6842105263157895,1
1.0,1
0.3742058449809403,1
0.8269230769230769,1
0.4530617574095835,0
0.44782168186423504,1
0.2835164835164835,1
0.4558892173642446,0
0.47107438016528924,1
0.0,0
0.4530617574095835,1
0.8571428571428571,1
0.41920644048303624,0
0.5368298368298369,1
0.45235531628532977,0
0.4530617574095835,0
1.0,1
0.46017699115044247,1
1.0,1
0.3318925014095095,0
0.45454545454545453,1
0.38461538461538464,1
0.7142857142857143,0
0.3445378151260504,0
1.0,1
0.3318925014095095,1
0.0,1
1.0,0
1.0,1
0.5455174003226549,1
0.3318925014095095,0
0.9259259259259259,1
0.0,0
0.0,1
0.926605504587156,1
0.4810126582278481,1
0.47107438016528924,1
1.0,0
1.0,1
1.0,0
0.7710843373493976,1
0.6039603960396039,1
0.0,0
0.47435897435897434,0
0.6666666666666666,1
0.465625,1
0.930635838150289,1
0.45235531628532977,0
0.6624472573839663,0
0.4337059742757543,1
0.4857142857142857,0
0.2,0
0.4634146341463415,0
0.0,1
1.0,1
0.8,1
0.5135135135135135,0
0.39628040057224606,0
0.44193857965451055,1
0.7,0
1.0,0
0.5,0
0.8846153846153846,1
0.4018976618095561,1
0.0,0
0.543046357615894,1
0.6666666666666666,1
0.6717171717171717,0
1.0,1
0.48148148148148145,0
0.7407407407407407,1
0.4671248142644874,0
0.75,1
0.0,1
0.2,1
0.0,1
0.44193857965451055,1
0.9139072847682119,0
0.3828125,0
1.0,1
1.0,1
0.5994500458295142,0
0.5348679756262694,1
0.6580406654343808,1
1.0,1
0.9166666666666666,1
1.0,1
1.0,1
0.4,1
1.0,1
0.3742058449809403,1
0.5477707006369427,1
0.2,1
1.0,0
0.0,0
0.3230769230769231,1
0.0,0
0.5555555555555556,1
0.5,0
0.6,1
0.4058759521218716,1
1.0,1
0.0,0
0.0,0
1.0,1
0.6111111111111112,1
0.7984496124031008,0
0.46466165413533833,0
1.0,1
0.6444444444444445,0
0.5,0
0.8594377510040161,1
0.0,0
0.4,1
1.0,0
0.4864864864864865,0
0.5455174003226549,0
1.0,0
0.4558892173642446,0
0.3333333333333333,0
0.8571428571428571,1
0.7115384615384616,0
0.0,0
0.5594031531531531,1
0.5,0
0.927536231884058,1
0.5455174003226549,0
0.0,1
0.7894736842105263,0
0.460989010989011,1
0.5368298368298369,0
0.6666666666666666,0
0.3742058449809403,1
0.8181818181818182,1
0.5714285714285714,1
0.0,0
0.46466165413533833,1
0.3333333333333333,0
0.0,1
1.0,1
1.0,1
0.9529411764705882,1
0.6470588235294118,0
0.5714285714285714,0
0.5147794452023647,0
0.14285714285714285,0
1.0,1
0.0,1
0.6666666666666666,1
1.0,0
0.4444444444444444,1
0.3333333333333333,1
0.6649746192893401,0
0.5365853658536586,1
0.5514018691588785,0
0.64,1
0.75,0
0.8333333333333334,1
0.9466666666666667,1
0.5359712230215827,1
1.0,1
0.46331304069208584,1
0.4018976618095561,1
0.5714285714285714,0
0.6153846153846154,1
1.0,1
0.8227848101265823,1
0.3582089552238806,1
0.45235531628532977,0
0.17647058823529413,1
1.0,1
0.4671248142644874,0
0.7630979498861048,1
0.43283582089552236,1
1.0,1
0.460989010989011,1
0.0,0
0.0,0
0.3742058449809403,0
1.0,1
0.3742058449809403,0
0.4530617574095835,0
0.5594031531531531,1
0.3582089552238806,0
0.9908256880733946,1
0.5,1
0.3318925014095095,0
1.0,1
0.3125,1
1.0,0
0.6,1
0.5588235294117647,0
0.5455174003226549,0
0.5,1
0.0,1
0.3742058449809403,1
0.8671875,0
0.32142857142857145,0
0.8,1
0.3076923076923077,0
0.0,1
0.6168478260869565,1
1.0,0
0.503800217155266,1
0.9259259259259259,1
0.7272727272727273,1
0.5714285714285714,0
0.39695162359178265,0
0.0,1
0.45454545454545453,1
0.8714285714285714,1
0.45235531628532977,0
0.4552238805970149,0
0.44408427876823336,0
0.5455174003226549,1
0.0,1
0.47107438016528924,0
0.40194174757281553,1
0.4605087014725569,0
0.0,0
1.0,0
1.0,1
0.8543689320388349,1
0.4018976618095561,0
0.4671248142644874,0
0.44408427876823336,1
0.971830985915493,1
0.5333333333333333,0
0.42166855417138543,0
0.8157894736842105,1
0.75,0
1.0,0
0.3333333333333333,0
0.42857142857142855,0
0.6363636363636364,0
0.3333333333333333,0
0.45981308411214955,1
1.0,1
0.0,1
0.509090909090909,1
0.6649746192893401,0
0.0,0
0.4558892173642446,0
0.23333333333333334,0
0.6492537313432836,1
0.0,0
0.5594031531531531,1
0.4337059742757543,1
1.0,1
0.41333333333333333,0
0.8478260869565217,0
0.4,1
0.3742058449809403,0
0.42857142857142855,0
0.38402061855670105,1
0.9342105263157895,1
0.45235531628532977,0
0.0,1
1.0,1
0.3333333333333333,1
0.75,1
0.4558892173642446,0
0.4530617574095835,1
0.503800217155266,0
1.0,1
0.4792243767313019,0
0.4812623274161736,0
0.875,1
0.631578947368421,0
0.42166855417138543,0
0.0,0
0.3742058449809403,1
0.4222539229671897,0
0.0,0
0.9166666666666666,1
0.3742058449809403,0
0.0,0
0.3318925014095095,0
0.3742058449809403,1
0.0,0
0.0,1
0.6132971506105834,1
0.4,1
0.40963855421686746,0
0.47229114971050457,0
0.3742058449809403,0
0.4642857142857143,0
0.625,0
0.0,0
1.0,1
1.0,0
0.55,1
0.4018976618095561,1
0.8541666666666666,1
0.375,0
0.0,0
0.0,1
1.0,1
1.0,1
0.5,1
0.460989010989011,0
0.75,1
0.42105263157894735,1
0.5277777777777778,1
0.9915966386554622,1
0.4889406286379511,0
1.0,1
1.0,1
0.4676470588235294,0
0.7215189873417721,1
0.5514018691588785,0
0.8333333333333334,1
0.0,1
0.0,1
0.3318925014095095,1
0.44761904761904764,0
0.0,0
0.0,1
0.5455174003226549,0
0.3742058449809403,1
0.0,1
0.4222539229671897,0
0.4337059742757543,1
0.9813664596273292,1
0.4558892173642446,0
0.0,0
0.41847826086956524,0
0.875,1
0.0,1
0.4671248142644874,1
0.6,1
0.3333333333333333,0
0.0,0
0.3142857142857143,0
0.4782608695652174,1
1.0,0
0.0,0
0.9375,1
0.4058759521218716,1
0.3880597014925373,1
0.5925925925925926,1
0.3318925014095095,0
0.25806451612903225,0
1.0,1
1.0,1
0.5483870967741935,0
0.875968992248062,0
0.5294117647058824,1
0.503800217155266,0
1.0,1
1.0,0
1.0,0
0.4558892173642446,1
0.9936708860759493,1
1.0,1
0.4228571428571429,1
1.0,0
1.0,1
0.0,0
0.4337059742757543,1
0.0,1
0.0,0
1.0,0
0.0,1
0.0,0
0.6153846153846154,0
0.42166855417138543,1
0.4889406286379511,1
0.4688044614848379,0
0.9090909090909091,1
0.33497536945812806,0
0.9318181818181818,1
1.0,1
0.3742058449809403,0
0.5,0
0.8317757009345794,1
0.5,1
0.47107438016528924,1
0.4337059742757543,1
0.6419213973799127,0
0.3742058449809403,0
1.0,1
0.7857142857142857,1
0.47224926971762415,0
0.4,0
1.0,1
0.6666666666666666,0
0.3742058449809403,0
1.0,0
0.0,1
1.0,0
0.4688044614848379,1
0.3318925014095095,0
0.5,0
0.2857142857142857,1
0.8181818181818182,1
0.0,1
1.0,1
0.0,0
0.4155844155844156,1
0.0,0
0.4558892173642446,0
0.46831530139103555,1
0.0,0
0.31521739130434784,1
0.5416666666666666,0
0.4530617574095835,1
0.6666666666666666,0
1.0,1
0.0,0
1.0,0
0.4671248142644874,0
0.5,0
0.0,0
0.6769394261424017,1
0.6666666666666666,1
1.0,1
0.75,1
1.0,0
0.39695162359178265,0
0.5368298368298369,1
0.5594031531531531,1
1.0,1
0.9692307692307692,1
0.955,1
1.0,1
0.4558892173642446,0
0.0,1
0.42166855417138543,0
0.0,1
0.6666666666666666,1
0.551948051948052,1
0.3318925014095095,0
0.6428571428571429,1
0.5147794452023647,1
0.8157894736842105,1
0.5,1
0.40963855421686746,0
0.3076923076923077,0
0.0,1
0.631578947368421,1
0.8787878787878788,1
0.6666666666666666,1
0.0,1
0.3742058449809403,0
0.43010752688172044,0
0.6107178968655207,0
0.5813953488372093,1
0.41533546325878595,0
0.0,1
0.8571428571428571,0
0.3318925014095095,1
0.8266666666666667,1
0.4605087014725569,0
1.0,1
0.4098360655737705,1
0.4558892173642446,0
0.40064446831364126,1
0.0,0
0.801980198019802,1
0.48128342245989303,0
0.4530617574095835,0
0.5110132158590308,1
1.0,1
0.8941176470588236,1
0.40186915887850466,0
1.0,1
0.5,1
1.0,1
0.7094017094017094,1
0.0,0
1.0,0
0.8333333333333334,1
0.5455174003226549,0
0.6666666666666666,0
0.6,1
0.25,1
0.875,1
1.0,0
0.24324324324324326,0
0.3318925014095095,1
0.23943661971830985,0
0.5249516441005803,0
0.44782168186423504,1
0.45235531628532977,1
0.45235531628532977,1
0.48128342245989303,0
1.0,1
0.8977272727272727,0
0.5348679756262694,1
0.38402061855670105,0
0.4222539229671897,0
0.6666666666666666,1
0.8095238095238095,1
0.75,1
0.5,1
0.41920644048303624,1
0.8648648648648649,1
0.2857142857142857,0
0.9571428571428572,1
0.45981308411214955,0
0.4018976618095561,1
1.0,1
0.4337059742757543,1
0.8152173913043478,1
0.6666666666666666,0
0.8761061946902655,1
0.2,1
0.9080459770114943,1
0.3742058449809403,0
0.9429824561403509,1
0.0,0
1.0,0
0.3333333333333333,1
1.0,1
0.6649746192893401,0
0.5945945945945946,0
0.9793103448275862,1
0.0,1
0.8976744186046511,1
0.0,0
0.875,1
0.6032482598607889,1
0.4396135265700483,0
0.5555555555555556,0
0.56,1
0.5,1
0.42166855417138543,0
0.4605087014725569,0
0.9838709677419355,1
1.0,0
0.42857142857142855,0
0.4018976618095561,1
0.9838709677419355,1
0.6419213973799127,1
0.6111111111111112,1
0.5142857142857142,1
0.4358974358974359,1
0.8770491803278688,0
0.0,1
0.5217391304347826,0
0.6666666666666666,1
0.75,1
0.42857142857142855,1
0.3624401913875598,0
0.6792452830188679,1
0.3318925014095095,0
0.9772727272727273,1
0.9302325581395349,1
0.7872340425531915,0
0.0,1
0.0,1
0.961038961038961,1
0.6956521739130435,0
0.46017699115044247,0
1.0,1
1.0,1
0.4117647058823529,1
1.0,1
0.3840725806451613,1
0.41920644048303624,0
0.40064446831364126,0
0.45235531628532977,1
0.7333333333333333,0
0.5789473684210527,1
0.0,0
0.4688044614848379,0
0.0,0
0.0,1
0.0,0
1.0,0
0.43243243243243246,1
0.38402061855670105,1
0.5249516441005803,1
0.4930232558139535,1
0.8770491803278688,1
0.9451219512195121,1
1.0,0
0.0,0
1.0,1
0.3742058449809403,0
1.0,1
0.5348679756262694,1
0.6088709677419355,1
0.75,1
0.41935483870967744,0
1.0,0
0.5147794452023647,0
1.0,0
0.875,1
0.4530617574095835,1
0.8536585365853658,1
0.3742058449809403,1
0.41533546325878595,1
1.0,1
0.0,0
1.0,0
0.0,0
0.8870967741935484,1
1.0,1
0.4337059742757543,0
0.8235294117647058,1
0.6923076923076923,1
0.8870056497175142,1
0.3742058449809403,0
0.514018691588785,0
0.0,1
1.0,1
0.5,0
0.0,0
0.3742058449809403,0
1.0,0
0.42105263157894735,0
0.3318925014095095,0
0.5463917525773195,1
0.5481651376146789,0
1.0,0
0.4041095890410959,1
0.0,0
0.46331304069208584,0
0.28125,1
0.42166855417138543,0
0.0,0
0.4558892173642446,1
0.4671248142644874,0
0.3742058449809403,1
1.0,1
1.0,1
0.0,0
0.6666666666666666,0
0.3333333333333333,1
0.42166855417138543,0
0.2857142857142857,0
0.46331304069208584,0
1.0,0
0.40404040404040403,0
0.0,0
0.8387096774193549,0
0.3,0
0.9065420560747663,1
0.3840725806451613,1
0.6769394261424017,1
0.5675675675675675,0
1.0,1
1.0,0
0.6153846153846154,1
0.625,1
1.0,0
0.5,0
0.6853146853146853,1
0.0,1
0.47058823529411764,1
0.9272727272727272,1
0.4,0
1.0,1
0.3153153153153153,1
0.4792243767313019,1
0.8,0
0.0,1
0.0,1
1.0,0
0.0,1
0.5076923076923077,1
0.5594031531531531,0
1.0,1
0.5483870967741935,1
0.5,1
0.42857142857142855,1
0.3624401913875598,0
0.9826589595375722,1
1.0,0
0.5111111111111111,0
1.0,0
0.7333333333333333,1
1.0,0
0.3742058449809403,1
0.0,0
0.2,1
0.5714285714285714,1
0.6764705882352942,1
0.3742058449809403,0
0.39695162359178265,0
1.0,1
1.0,1
1.0,1
1.0,1
0.0,0
0.0,1
0.9915966386554622,1
1.0,0
0.6046511627906976,1
0.3318925014095095,0
0.3742058449809403,1
0.12568306010928962,0
0.45235531628532977,0
0.9827586206896551,1
1.0,0
0.9431818181818182,1
0.460989010989011,0
0.5352112676056338,0
0.0,0
0.40194174757281553,0
0.4530617574095835,1
0.0,1
1.0,0
0.4166666666666667,0
0.5368298368298369,1
1.0,0
1.0,1
0.4796747967479675,1
1.0,0
0.3742058449809403,0
0.25,0
1.0,1
0.849624060150376,1
1.0,1
0.8,1
0.5502645502645502,1
1.0,0
0.4337059742757543,1
0.5,1
0.927536231884058,1
1.0,1
0.44193857965451055,0
0.6666666666666666,0
0.45981308411214955,1
0.42105263157894735,1
0.47411167512690355,1
0.6276595744680851,0
0.0,1
0.832,1
0.6666666666666666,1
0.0,0
0.41920644048303624,0
0.0,0
0.3742058449809403,1
0.583969465648855,1
0.4431137724550898,0
0.6625,1
0.0,0
0.0,1
0.0,1
0.3318925014095095,0
0.8333333333333334,0
0.5110132158590308,0
0.3742058449809403,0
0.5404780262143408,0
0.9375,1
0.6824034334763949,1
0.0,1
0.7746478873239436,0
0.5578231292517006,1
1.0,1
0.40064446831364126,0
0.4337059742757543,1
0.7058823529411765,0
0.4671248142644874,0
1.0,1
1.0,0
0.0,0
1.0,1
0.0,0
0.9855595667870036,1
0.535377358490566,1
0.5,0
0.3318925014095095,0
0.49144811858608894,0
0.3840725806451613,0
1.0,0
0.3318925014095095,0
0.6818181818181818,1
0.6666666666666666,1
0.0,1
1.0,0
0.8352941176470589,1
0.48214285714285715,0
0.9428571428571428,1
1.0,0
0.45235531628532977,0
1.0,0
0.460989010989011,0
0.0,0
0.9826589595375722,1
0.7094017094017094,0
0.3742058449809403,0
0.3742058449809403,0
1.0,0
0.3742058449809403,1
0.556687898089172,0
0.40194174757281553,0
0.7158469945355191,0
0.391304347826087,1
0.44761904761904764,0
0.4530617574095835,0
0.4339622641509434,1
0.9166666666666666,1
0.6666666666666666,0
0.6153846153846154,0
0.4688044614848379,0
0.3742058449809403,0
0.7845303867403315,0
0.7310924369747899,1
0.8714285714285714,1
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.5337423312883436,0
0.16666666666666666,0
0.5609756097560976,1
0.0,0
0.5,1
0.7528089887640449,1
0.2072072072072072,0
0.75,1
0.0,1
0.2835164835164835,1
1.0,0
0.0,1
1.0,0
0.8028169014084507,1
0.4058759521218716,0
0.6363636363636364,0
0.4444444444444444,0
0.75,1
1.0,1
0.3333333333333333,0
0.3624401913875598,1
0.45235531628532977,0
0.42166855417138543,0
0.0,1
0.4530617574095835,0
0.45235531628532977,1
0.0,0
0.875,1
1.0,0
0.3318925014095095,0
1.0,0
0.5594031531531531,1
0.4927536231884058,1
0.5,1
0.42166855417138543,0
1.0,1
0.48507462686567165,1
0.6122931442080378,1
0.4530617574095835,1
0.3742058449809403,0
0.0,1
0.09090909090909091,0
0.5,0
0.4530617574095835,0
0.8571428571428571,1
0.8240740740740741,0
1.0,0
0.8095238095238095,1
0.0,0
0.3318925014095095,1
0.3318925014095095,0
0.8936170212765957,1
0.5,1
0.6132971506105834,1
0.49144811858608894,0
0.0,0
0.4,0
0.8103448275862069,1
0.45054945054945056,0
0.0,0
0.9495798319327731,1
0.3742058449809403,1
1.0,1
1.0,1
0.3448275862068966,0
0.9795918367346939,1
1.0,1
0.475,0
0.75,0
1.0,0
0.6153846153846154,1
0.4018976618095561,0
1.0,1
1.0,0
0.5147794452023647,1
1.0,1
0.9459459459459459,1
0.9813664596273292,1
0.6666666666666666,1
0.5,1
0.5,0
0.0,1
0.3318925014095095,1
0.7158469945355191,1
0.8,1
1.0,0
0.3318925014095095,1
0.0,1
0.46331304069208584,0
0.07692307692307693,0
1.0,1
0.4688044614848379,0
0.9,1
1.0,1
0.3318925014095095,0
0.0,0
0.0,1
0.8679245283018868,1
1.0,1
0.16666666666666666,1
0.36363636363636365,1
0.4018976618095561,1
0.41847826086956524,0
0.8,0
0.0,0
0.49122807017543857,1
1.0,0
0.503800217155266,0
0.8085106382978723,1
0.40963855421686746,1
0.4117647058823529,1
0.5481651376146789,0
1.0,0
0.4558892173642446,1
0.0,1
0.5455174003226549,0
1.0,0
0.6666666666666666,0
0.4558892173642446,0
1.0,1
0.75,1
0.8888888888888888,1
0.6375,1
0.3742058449809403,0
0.5161290322580645,1
1.0,1
0.6168478260869565,0
0.0,0
0.3742058449809403,1
0.6,1
0.3318925014095095,0
0.7037037037037037,0
1.0,1
0.0,0
0.0,1
1.0,1
0.423728813559322,0
0.41237113402061853,1
0.5714285714285714,0
1.0,1
0.5964467005076142,0
0.45454545454545453,0
1.0,1
0.0,0
0.5454545454545454,0
0.8913043478260869,1
0.6830985915492958,1
0.9230769230769231,1
0.45235531628532977,0
1.0,1
0.3742058449809403,0
0.0,1
0.42857142857142855,1
1.0,1
0.4671248142644874,0
0.44193857965451055,1
0.45235531628532977,1
0.25,1
0.6,1
0.0,0
0.0,1
1.0,1
0.5739750445632799,0
0.504424778761062,0
0.0967741935483871,0
0.5319148936170213,1
0.012345679012345678,0
0.625,0
0.7,0
0.4018976618095561,0
0.5368298368298369,1
0.535377358490566,1
1.0,1
0.504424778761062,1
0.4228571428571429,0
1.0,0
0.6666666666666666,0
0.5368298368298369,1
0.5487804878048781,1
0.4431137724550898,1
0.5455174003226549,0
0.6875,0
0.6,0
0.0,1
0.0,0
0.9069767441860465,1
0.4530617574095835,0
0.35714285714285715,1
0.503800217155266,0
0.5147794452023647,0
1.0,1
0.4337059742757543,0
0.6032482598607889,0
0.5,1
1.0,1
0.4,1
0.45235531628532977,1
0.8709677419354839,1
0.4444444444444444,1
0.0,0
0.3318925014095095,0
0.9318181818181818,1
0.3318925014095095,0
0.3742058449809403,1
0.8867924528301887,0
0.3742058449809403,1
0.6666666666666666,0
0.6363636363636364,1
0.5520833333333334,0
0.8333333333333334,0
1.0,0
0.631578947368421,0
0.5294117647058824,0
0.0,1
0.41025641025641024,0
0.47229114971050457,1
0.5714285714285714,1
0.3393854748603352,0
0.3742058449809403,1
0.7222222222222222,1
0.3333333333333333,1
0.41920644048303624,1
0.4889406286379511,1
0.4812623274161736,1
0.45864661654135336,1
0.0,1
0.3333333333333333,1
0.5982142857142857,0
0.75,1
1.0,1
0.9318181818181818,1
1.0,0
0.9015151515151515,1
0.5594031531531531,0
0.5,0
0.42166855417138543,0
0.4792243767313019,0
0.47224926971762415,1
0.0,1
0.3448275862068966,1
1.0,1
0.3898305084745763,0
0.0,1
0.5,0
0.8571428571428571,1
0.42857142857142855,1
0.8823529411764706,1
1.0,0
1.0,0
0.3742058449809403,1
0.3393854748603352,0
0.6666666666666666,0
1.0,1
0.38402061855670105,1
1.0,1
0.44193857965451055,0
0.5641025641025641,0
1.0,1
1.0,0
1.0,0
0.6666666666666666,0
0.6088709677419355,1
0.0,1
1.0,1
0.851063829787234,0
1.0,0
0.6032482598607889,1
0.6769394261424017,1
0.42572062084257206,0
1.0,1
1.0,0
0.0,1
0.0,0
0.0,1
0.40954773869346733,1
0.4688044614848379,1
1.0,1
1.0,1
0.3328380386329866,1
0.3742058449809403,0
0.9166666666666666,1
0.2857142857142857,1
0.4688044614848379,0
1.0,1
0.5455174003226549,1
1.0,0
0.5455174003226549,1
0.0,0
0.3393854748603352,0
0.92,1
1.0,0
0.3318925014095095,0
0.5,0
1.0,1
0.3318925014095095,1
1.0,1
0.6666666666666666,1
0.0,0
0.4812623274161736,0
0.28,1
0.8125,1
0.889763779527559,1
0.460989010989011,0
0.8679245283018868,1
1.0,0
0.6769394261424017,0
0.6923076923076923,0
0.25,1
0.444,1
0.5333333333333333,1
0.6296296296296297,0
0.84,0
0.44193857965451055,0
0.8421052631578947,1
0.6293823038397329,1
0.0,1
0.832,1
0.0,0
0.44193857965451055,0
0.25,1
0.42572062084257206,1
0.5,1
0.5,1
1.0,1
0.4605087014725569,0
0.48128342245989303,1
0.3328380386329866,1
0.5249516441005803,1
1.0,0
0.3742058449809403,0
0.4530617574095835,0
0.5348679756262694,0
0.0,0
0.0,0
0.457002457002457,1
0.48427672955974843,0
0.5368298368298369,0
0.9827586206896551,1
0.41920644048303624,1
0.4530617574095835,0
0.7368421052631579,1
1.0,1
0.3624401913875598,0
0.0,1
0.8650793650793651,1
0.5368298368298369,0
0.16,0
0.5,0
0.5362318840579711,0
0.3624401913875598,1
0.3333333333333333,0
0.3333333333333333,0
0.5477707006369427,1
0.5,1
0.4671248142644874,1
0.41935483870967744,1
0.0,1
0.47058823529411764,0
0.6580406654343808,0
1.0,1
0.5594031531531531,1
0.8020833333333334,0
0.6853146853146853,1
1.0,0
0.9097222222222222,1
0.49945414847161573,1
0.45235531628532977,0
0.0,1
0.5964467005076142,0
0.5455174003226549,1
1.0,1
0.6122931442080378,0
0.4676470588235294,0
0.3742058449809403,0
0.6875,1
0.2857142857142857,1
1.0,0
0.8181818181818182,0
0.0,0
0.5257958287596048,0
0.0,1
0.8807339449541285,1
0.45235531628532977,1
1.0,1
0.3828125,0
0.3318925014095095,0
0.0,0
0.4,1
0.47224926971762415,1
0.7222222222222222,1
0.8133333333333334,1
0.4,0
0.0,1
0.46331304069208584,1
0.45454545454545453,1
1.0,1
0.5,1
0.6032482598607889,0
1.0,0
0.44408427876823336,0
0.6666666666666666,0
0.5,1
0.6666666666666666,0
0.95,1
0.4671248142644874,0
0.0,0
0.0,0
0.6363636363636364,1
1.0,1
0.6538461538461539,1
0.0,0
0.45235531628532977,1
0.5,1
0.44193857965451055,0
0.4222539229671897,1
0.45235531628532977,1
0.884393063583815,1
0.5348679756262694,1
1.0,0
0.875,1
0.3742058449809403,1
0.84,1
0.4530617574095835,0
0.3742058449809403,0
1.0,1
0.0,1
0.6666666666666666,0
1.0,0
